x,y
1001,1946
1001,1943
1000,1943
1000,1940
999,1940
999,1937
998,1937
998,1936
999,1936
999,1934
1000,1934
1000,1933
1001,1933
1001,1932
1003,1932
1003,1931
1004,1931
1004,1930
1005,1930
1005,1929
1006,1929
1006,1928
1007,1928
1007,1926
1008,1926
1008,1925
1009,1925
1009,1923
1010,1923
1010,1920
1011,1920
1011,1917
1012,1917
1012,1909
1011,1909
1011,1905
1010,1905
1010,1903
1009,1903
1009,1901
1008,1901
1008,1899
1007,1899
1007,1897
1006,1897
1006,1895
1005,1895
1005,1894
1004,1894
1004,1893
1003,1893
1003,1891
1002,1891
1002,1890
1001,1890
1001,1888
1000,1888
1000,1887
998,1887
998,1886
997,1886
997,1885
996,1885
996,1884
994,1884
994,1883
993,1883
993,1879
994,1879
994,1871
995,1871
995,1866
994,1866
994,1858
993,1858
993,1855
992,1855
992,1853
991,1853
991,1850
990,1850
990,1848
989,1848
989,1845
988,1845
988,1838
989,1838
989,1837
990,1837
990,1836
994,1836
994,1835
996,1835
996,1834
998,1834
998,1833
999,1833
999,1832
1001,1832
1001,1831
1002,1831
1002,1830
1003,1830
1003,1829
1004,1829
1004,1828
1005,1828
1005,1827
1006,1827
1006,1826
1007,1826
1007,1824
1008,1824
1008,1822
1009,1822
1009,1820
1010,1820
1010,1817
1011,1817
1011,1812
1012,1812
1012,1807
1011,1807
1011,1803
1010,1803
1010,1800
1009,1800
1009,1798
1008,1798
1008,1796
1007,1796
1007,1794
1006,1794
1006,1793
1005,1793
1005,1792
1004,1792
1004,1791
1003,1791
1003,1790
1002,1790
1002,1789
1001,1789
1001,1788
1000,1788
1000,1787
999,1787
999,1786
998,1786
998,1785
997,1785
997,1782
996,1782
996,1779
995,1779
995,1768
994,1768
994,1765
993,1765
993,1762
992,1762
992,1759
991,1759
991,1757
990,1757
990,1753
991,1753
991,1750
992,1750
992,1748
993,1748
993,1743
994,1743
994,1739
993,1739
993,1738
994,1738
994,1735
993,1735
993,1733
992,1733
992,1729
991,1729
991,1727
990,1727
990,1722
989,1722
989,1720
990,1720
990,1716
991,1716
991,1713
992,1713
992,1710
993,1710
993,1706
994,1706
994,1682
993,1682
993,1679
992,1679
992,1677
991,1677
991,1675
990,1675
990,1672
989,1672
989,1664
990,1664
990,1656
991,1656
991,1651
992,1651
992,1640
991,1640
991,1637
990,1637
990,1635
989,1635
989,1633
988,1633
988,1631
987,1631
987,1630
986,1630
986,1628
985,1628
985,1626
984,1626
984,1620
983,1620
983,1614
982,1614
982,1611
981,1611
981,1609
980,1609
980,1607
979,1607
979,1605
978,1605
978,1604
977,1604
977,1603
976,1603
976,1601
974,1601
974,1600
973,1600
973,1599
972,1599
972,1598
971,1598
971,1597
969,1597
969,1596
966,1596
966,1595
964,1595
964,1594
962,1594
962,1593
960,1593
960,1592
959,1592
959,1591
957,1591
957,1590
956,1590
956,1589
954,1589
954,1588
953,1588
953,1587
951,1587
951,1586
949,1586
949,1585
947,1585
947,1584
945,1584
945,1583
943,1583
943,1582
940,1582
940,1581
937,1581
937,1580
932,1580
932,1579
923,1579
923,1578
922,1578
922,1577
921,1577
921,1575
920,1575
920,1574
919,1574
919,1572
918,1572
918,1571
917,1571
917,1570
916,1570
916,1569
915,1569
915,1568
914,1568
914,1567
913,1567
913,1566
912,1566
912,1565
910,1565
910,1564
909,1564
909,1563
907,1563
907,1562
904,1562
904,1561
901,1561
901,1560
891,1560
891,1561
888,1561
888,1562
885,1562
885,1563
883,1563
883,1564
882,1564
882,1565
880,1565
880,1566
876,1566
876,1565
874,1565
874,1564
873,1564
873,1563
871,1563
871,1562
870,1562
870,1561
868,1561
868,1560
866,1560
866,1559
863,1559
863,1558
850,1558
850,1559
847,1559
847,1560
845,1560
845,1561
843,1561
843,1562
841,1562
841,1563
840,1563
840,1564
839,1564
839,1565
838,1565
838,1566
837,1566
837,1568
836,1568
836,1569
835,1569
835,1571
834,1571
834,1573
833,1573
833,1576
832,1576
832,1579
831,1579
831,1595
832,1595
832,1598
831,1598
831,1599
824,1599
824,1600
820,1600
820,1601
818,1601
818,1602
816,1602
816,1603
814,1603
814,1604
813,1604
813,1605
812,1605
812,1606
810,1606
810,1607
809,1607
809,1609
808,1609
808,1610
807,1610
807,1612
806,1612
806,1613
805,1613
805,1616
804,1616
804,1618
803,1618
803,1619
801,1619
801,1618
800,1618
800,1616
799,1616
799,1614
798,1614
798,1612
797,1612
797,1611
796,1611
796,1609
795,1609
795,1608
794,1608
794,1607
793,1607
793,1606
792,1606
792,1605
790,1605
790,1604
789,1604
789,1603
787,1603
787,1602
785,1602
785,1601
782,1601
782,1600
778,1600
778,1599
773,1599
773,1600
768,1600
768,1601
765,1601
765,1602
763,1602
763,1603
762,1603
762,1604
760,1604
760,1605
759,1605
759,1606
758,1606
758,1608
757,1608
757,1610
756,1610
756,1612
755,1612
755,1615
754,1615
754,1625
755,1625
755,1628
756,1628
756,1630
757,1630
757,1632
758,1632
758,1633
759,1633
759,1635
760,1635
760,1639
759,1639
759,1642
758,1642
758,1646
757,1646
757,1648
756,1648
756,1651
755,1651
755,1655
754,1655
754,1658
753,1658
753,1660
751,1660
751,1661
750,1661
750,1662
748,1662
748,1663
746,1663
746,1664
744,1664
744,1665
743,1665
743,1666
741,1666
741,1667
740,1667
740,1668
739,1668
739,1669
738,1669
738,1670
737,1670
737,1671
736,1671
736,1672
735,1672
735,1673
733,1673
733,1674
732,1674
732,1675
729,1675
729,1676
726,1676
726,1677
724,1677
724,1678
721,1678
721,1679
718,1679
718,1680
717,1680
717,1679
713,1679
713,1678
711,1678
711,1677
710,1677
710,1676
708,1676
708,1675
706,1675
706,1674
704,1674
704,1673
702,1673
702,1672
700,1672
700,1671
698,1671
698,1670
696,1670
696,1669
693,1669
693,1668
689,1668
689,1667
677,1667
677,1668
671,1668
671,1669
649,1669
649,1670
645,1670
645,1671
642,1671
642,1672
639,1672
639,1673
628,1673
628,1674
620,1674
620,1675
617,1675
617,1676
615,1676
615,1677
611,1677
611,1678
608,1678
608,1679
605,1679
605,1680
602,1680
602,1681
599,1681
599,1682
596,1682
596,1683
593,1683
593,1684
590,1684
590,1685
586,1685
586,1686
585,1686
585,1685
584,1685
584,1684
583,1684
583,1682
582,1682
582,1680
581,1680
581,1678
580,1678
