x,y
1742,1931
1742,1933
1741,1933
1741,1935
1740,1935
1740,1936
1739,1936
1739,1937
1737,1937
1737,1938
1736,1938
1736,1939
1734,1939
1734,1940
1732,1940
1732,1941
1731,1941
1731,1942
1730,1942
1730,1943
1729,1943
1729,1944
1728,1944
1728,1945
1727,1945
1727,1946
1726,1946
1726,1947
1725,1947
1725,1948
1724,1948
1724,1949
1723,1949
1723,1951
1722,1951
1722,1952
1721,1952
1721,1954
1720,1954
1720,1956
1719,1956
1719,1962
1718,1962
1718,1973
1719,1973
1719,1978
1720,1978
1720,1981
1721,1981
1721,1984
1722,1984
1722,1986
1723,1986
1723,1988
1724,1988
1724,1990
1725,1990
1725,1991
1726,1991
1726,1992
1727,1992
1727,1994
1728,1994
1728,1995
1729,1995
1729,1996
1730,1996
1730,1997
1731,1997
1731,1998
1732,1998
1732,1999
1733,1999
1733,2000
1735,2000
1735,2001
1737,2001
1737,2002
1739,2002
1739,2003
1743,2003
1743,2008
1742,2008
1742,2011
1741,2011
1741,2015
1740,2015
1740,2020
1739,2020
1739,2027
1740,2027
1740,2031
1741,2031
1741,2034
1742,2034
1742,2036
1743,2036
1743,2038
1744,2038
1744,2039
1745,2039
1745,2041
1746,2041
1746,2042
1747,2042
1747,2043
1749,2043
1749,2044
1750,2044
1750,2045
1752,2045
1752,2046
1753,2046
1753,2047
1754,2047
1754,2048
1755,2048
1755,2056
908,2056
908,2055
909,2055
909,2054
910,2054
910,2053
911,2053
911,2052
912,2052
912,2051
913,2051
913,2049
914,2049
914,2047
915,2047
915,2045
916,2045
916,2043
917,2043
917,2041
918,2041
918,2039
919,2039
919,2038
921,2038
921,2037
923,2037
923,2036
924,2036
924,2035
925,2035
925,2034
926,2034
926,2033
927,2033
927,2031
928,2031
928,2030
929,2030
929,2028
930,2028
930,2026
931,2026
931,2023
932,2023
932,2011
931,2011
931,2008
930,2008
930,2005
929,2005
929,2003
928,2003
928,2001
927,2001
927,1999
926,1999
926,1998
925,1998
925,1997
924,1997
924,1993
923,1993
923,1987
924,1987
924,1986
925,1986
925,1984
926,1984
926,1982
927,1982
927,1980
928,1980
928,1975
929,1975
929,1963
928,1963
928,1958
927,1958
927,1956
926,1956
926,1954
925,1954
925,1952
924,1952
924,1951
923,1951
923,1950
922,1950
922,1949
921,1949
921,1948
920,1948
920,1947
919,1947
919,1946
918,1946
918,1944
917,1944
917,1941
916,1941
916,1938
915,1938
915,1935
914,1935
914,1933
913,1933
913,1931
912,1931
912,1929
911,1929
911,1927
910,1927
910,1926
909,1926
909,1924
908,1924
908,1920
907,1920
907,1916
908,1916
908,1913
907,1913
907,1911
908,1911
908,1909
907,1909
907,1906
906,1906
906,1903
905,1903
905,1901
904,1901
904,1899
903,1899
903,1898
902,1898
902,1897
901,1897
901,1896
900,1896
900,1895
899,1895
899,1894
898,1894
898,1893
897,1893
897,1892
896,1892
896,1891
895,1891
895,1890
894,1890
894,1889
893,1889
893,1884
894,1884
894,1880
895,1880
895,1875
896,1875
896,1862
895,1862
895,1859
894,1859
894,1856
893,1856
893,1854
892,1854
892,1852
891,1852
891,1849
890,1849
890,1842
891,1842
891,1839
892,1839
892,1838
893,1838
893,1836
894,1836
894,1835
895,1835
895,1834
896,1834
896,1833
897,1833
897,1832
898,1832
898,1831
899,1831
899,1828
900,1828
900,1826
901,1826
901,1817
900,1817
900,1814
899,1814
899,1813
898,1813
898,1812
897,1812
897,1811
895,1811
895,1810
893,1810
893,1809
892,1809
892,1808
890,1808
890,1807
888,1807
888,1806
885,1806
885,1805
881,1805
881,1803
880,1803
880,1802
875,1802
875,1801
