run,limiar,arquivo,area_px,iou,vazia,tem_ferida
unet_black_seed44,0.2,B1 0hr 1_png.rf.MsTYgRqpBawgbfwCxIBh.png,82336,0.933242,0,1
unet_black_seed44,0.3,B1 0hr 1_png.rf.MsTYgRqpBawgbfwCxIBh.png,80912,0.919833,0,1
unet_black_seed44,0.4,B1 0hr 1_png.rf.MsTYgRqpBawgbfwCxIBh.png,79592,0.90581,0,1
unet_black_seed44,0.5,B1 0hr 1_png.rf.MsTYgRqpBawgbfwCxIBh.png,77790,0.8861,0,1
unet_black_seed44,0.6,B1 0hr 1_png.rf.MsTYgRqpBawgbfwCxIBh.png,75934,0.865629,0,1
unet_black_seed44,0.7,B1 0hr 1_png.rf.MsTYgRqpBawgbfwCxIBh.png,73291,0.83622,0,1
unet_black_seed44,0.8,B1 0hr 1_png.rf.MsTYgRqpBawgbfwCxIBh.png,67605,0.771807,0,1
unet_black_seed44,0.9,B1 0hr 1_png.rf.MsTYgRqpBawgbfwCxIBh.png,52503,0.599701,0,1
unet_black_seed44,0.95,B1 0hr 1_png.rf.MsTYgRqpBawgbfwCxIBh.png,27742,0.316914,0,1
unet_black_seed44,0.98,B1 0hr 1_png.rf.MsTYgRqpBawgbfwCxIBh.png,5486,0.06267,0,1
unet_black_seed44,0.99,B1 0hr 1_png.rf.MsTYgRqpBawgbfwCxIBh.png,243,0.002776,0,1
unet_black_seed44,0.995,B1 0hr 1_png.rf.MsTYgRqpBawgbfwCxIBh.png,0,0.0,1,1
unet_black_seed44,0.999,B1 0hr 1_png.rf.MsTYgRqpBawgbfwCxIBh.png,0,0.0,1,1
unet_black_seed44,0.05,B1 0hr 2_png.rf.XjumgmgMNkQhrRGLEgFA.png,120721,0.95765,0,1
unet_black_seed44,0.1,B1 0hr 2_png.rf.XjumgmgMNkQhrRGLEgFA.png,119025,0.957758,0,1
unet_black_seed44,0.2,B1 0hr 2_png.rf.XjumgmgMNkQhrRGLEgFA.png,117597,0.956112,0,1
unet_black_seed44,0.3,B1 0hr 2_png.rf.XjumgmgMNkQhrRGLEgFA.png,116967,0.955737,0,1
unet_black_seed44,0.4,B1 0hr 2_png.rf.XjumgmgMNkQhrRGLEgFA.png,116564,0.955476,0,1
unet_black_seed44,0.5,B1 0hr 2_png.rf.XjumgmgMNkQhrRGLEgFA.png,116137,0.954573,0,1
unet_black_seed44,0.6,B1 0hr 2_png.rf.XjumgmgMNkQhrRGLEgFA.png,115542,0.952299,0,1
unet_black_seed44,0.7,B1 0hr 2_png.rf.XjumgmgMNkQhrRGLEgFA.png,114262,0.944571,0,1
unet_black_seed44,0.8,B1 0hr 2_png.rf.XjumgmgMNkQhrRGLEgFA.png,111701,0.926726,0,1
unet_black_seed44,0.9,B1 0hr 2_png.rf.XjumgmgMNkQhrRGLEgFA.png,104775,0.874745,0,1
unet_black_seed44,0.95,B1 0hr 2_png.rf.XjumgmgMNkQhrRGLEgFA.png,95854,0.803777,0,1
unet_black_seed44,0.98,B1 0hr 2_png.rf.XjumgmgMNkQhrRGLEgFA.png,81875,0.690603,0,1
unet_black_seed44,0.99,B1 0hr 2_png.rf.XjumgmgMNkQhrRGLEgFA.png,61977,0.523437,0,1
unet_black_seed44,0.995,B1 0hr 2_png.rf.XjumgmgMNkQhrRGLEgFA.png,29585,0.249865,0,1
unet_black_seed44,0.999,B1 0hr 2_png.rf.XjumgmgMNkQhrRGLEgFA.png,83,0.000701,0,1
unet_black_seed44,0.05,B1 0hr_1_png.rf.DUGXTEiLp7a24s7ag9dO.png,70449,0.663373,0,1
unet_black_seed44,0.1,B1 0hr_1_png.rf.DUGXTEiLp7a24s7ag9dO.png,64558,0.614294,0,1
unet_black_seed44,0.2,B1 0hr_1_png.rf.DUGXTEiLp7a24s7ag9dO.png,57527,0.551849,0,1
unet_black_seed44,0.3,B1 0hr_1_png.rf.DUGXTEiLp7a24s7ag9dO.png,53243,0.512118,0,1
unet_black_seed44,0.4,B1 0hr_1_png.rf.DUGXTEiLp7a24s7ag9dO.png,49717,0.479052,0,1
unet_black_seed44,0.5,B1 0hr_1_png.rf.DUGXTEiLp7a24s7ag9dO.png,45966,0.443312,0,1
unet_black_seed44,0.6,B1 0hr_1_png.rf.DUGXTEiLp7a24s7ag9dO.png,41916,0.40442,0,1
unet_black_seed44,0.7,B1 0hr_1_png.rf.DUGXTEiLp7a24s7ag9dO.png,36534,0.352595,0,1
unet_black_seed44,0.8,B1 0hr_1_png.rf.DUGXTEiLp7a24s7ag9dO.png,28921,0.279152,0,1
unet_black_seed44,0.9,B1 0hr_1_png.rf.DUGXTEiLp7a24s7ag9dO.png,16516,0.159416,0,1
unet_black_seed44,0.95,B1 0hr_1_png.rf.DUGXTEiLp7a24s7ag9dO.png,7128,0.068801,0,1
unet_black_seed44,0.98,B1 0hr_1_png.rf.DUGXTEiLp7a24s7ag9dO.png,825,0.007963,0,1
unet_black_seed44,0.99,B1 0hr_1_png.rf.DUGXTEiLp7a24s7ag9dO.png,0,0.0,1,1
unet_black_seed44,0.995,B1 0hr_1_png.rf.DUGXTEiLp7a24s7ag9dO.png,0,0.0,1,1
unet_black_seed44,0.999,B1 0hr_1_png.rf.DUGXTEiLp7a24s7ag9dO.png,0,0.0,1,1
unet_black_seed44,0.05,B1 0hr_2_png.rf.wWUkB0l85vJDlD6q526J.png,89964,0.81836,0,1
unet_black_seed44,0.1,B1 0hr_2_png.rf.wWUkB0l85vJDlD6q526J.png,86485,0.792748,0,1
unet_black_seed44,0.2,B1 0hr_2_png.rf.wWUkB0l85vJDlD6q526J.png,81757,0.753254,0,1
unet_black_seed44,0.3,B1 0hr_2_png.rf.wWUkB0l85vJDlD6q526J.png,78470,0.724931,0,1
unet_black_seed44,0.4,B1 0hr_2_png.rf.wWUkB0l85vJDlD6q526J.png,75748,0.70087,0,1
unet_black_seed44,0.5,B1 0hr_2_png.rf.wWUkB0l85vJDlD6q526J.png,73008,0.676327,0,1
unet_black_seed44,0.6,B1 0hr_2_png.rf.wWUkB0l85vJDlD6q526J.png,69872,0.648079,0,1
unet_black_seed44,0.7,B1 0hr_2_png.rf.wWUkB0l85vJDlD6q526J.png,65567,0.6088,0,1
unet_black_seed44,0.8,B1 0hr_2_png.rf.wWUkB0l85vJDlD6q526J.png,58421,0.542953,0,1
unet_black_seed44,0.9,B1 0hr_2_png.rf.wWUkB0l85vJDlD6q526J.png,42566,0.395867,0,1
unet_black_seed44,0.95,B1 0hr_2_png.rf.wWUkB0l85vJDlD6q526J.png,19682,0.183056,0,1
unet_black_seed44,0.98,B1 0hr_2_png.rf.wWUkB0l85vJDlD6q526J.png,1477,0.013737,0,1
unet_black_seed44,0.99,B1 0hr_2_png.rf.wWUkB0l85vJDlD6q526J.png,0,0.0,1,1
unet_black_seed44,0.995,B1 0hr_2_png.rf.wWUkB0l85vJDlD6q526J.png,0,0.0,1,1
unet_black_seed44,0.999,B1 0hr_2_png.rf.wWUkB0l85vJDlD6q526J.png,0,0.0,1,1
unet_black_seed44,0.05,B1 12H 1_png.rf.VB9B0BXSFCbQoytWKIkL.png,722144,0.909734,0,1
unet_black_seed44,0.1,B1 12H 1_png.rf.VB9B0BXSFCbQoytWKIkL.png,706260,0.914005,0,1
unet_black_seed44,0.2,B1 12H 1_png.rf.VB9B0BXSFCbQoytWKIkL.png,690007,0.912774,0,1
unet_black_seed44,0.3,B1 12H 1_png.rf.VB9B0BXSFCbQoytWKIkL.png,680988,0.90991,0,1
unet_black_seed44,0.4,B1 12H 1_png.rf.VB9B0BXSFCbQoytWKIkL.png,673756,0.906099,0,1
unet_black_seed44,0.5,B1 12H 1_png.rf.VB9B0BXSFCbQoytWKIkL.png,666924,0.901954,0,1
unet_black_seed44,0.6,B1 12H 1_png.rf.VB9B0BXSFCbQoytWKIkL.png,659652,0.89672,0,1
unet_black_seed44,0.7,B1 12H 1_png.rf.VB9B0BXSFCbQoytWKIkL.png,649980,0.888105,0,1
unet_black_seed44,0.8,B1 12H 1_png.rf.VB9B0BXSFCbQoytWKIkL.png,637320,0.876989,0,1
unet_black_seed44,0.9,B1 12H 1_png.rf.VB9B0BXSFCbQoytWKIkL.png,613183,0.851144,0,1
unet_black_seed44,0.95,B1 12H 1_png.rf.VB9B0BXSFCbQoytWKIkL.png,572983,0.801863,0,1
unet_black_seed44,0.98,B1 12H 1_png.rf.VB9B0BXSFCbQoytWKIkL.png,469444,0.659309,0,1
unet_black_seed44,0.99,B1 12H 1_png.rf.VB9B0BXSFCbQoytWKIkL.png,312250,0.438084,0,1
unet_black_seed44,0.995,B1 12H 1_png.rf.VB9B0BXSFCbQoytWKIkL.png,61482,0.086336,0,1
unet_black_seed44,0.999,B1 12H 1_png.rf.VB9B0BXSFCbQoytWKIkL.png,0,0.0,1,1
unet_black_seed44,0.05,B1 12H 2_png.rf.cFU7xmBfmqqkIIa5q7nh.png,568157,0.903279,0,1
unet_black_seed44,0.1,B1 12H 2_png.rf.cFU7xmBfmqqkIIa5q7nh.png,548180,0.901136,0,1
unet_black_seed44,0.2,B1 12H 2_png.rf.cFU7xmBfmqqkIIa5q7nh.png,527465,0.894294,0,1
unet_black_seed44,0.3,B1 12H 2_png.rf.cFU7xmBfmqqkIIa5q7nh.png,518182,0.887043,0,1
unet_black_seed44,0.4,B1 12H 2_png.rf.cFU7xmBfmqqkIIa5q7nh.png,510988,0.880432,0,1
unet_black_seed44,0.5,B1 12H 2_png.rf.cFU7xmBfmqqkIIa5q7nh.png,504376,0.873527,0,1
unet_black_seed44,0.6,B1 12H 2_png.rf.cFU7xmBfmqqkIIa5q7nh.png,496702,0.864482,0,1
unet_black_seed44,0.7,B1 12H 2_png.rf.cFU7xmBfmqqkIIa5q7nh.png,487535,0.85217,0,1
unet_black_seed44,0.8,B1 12H 2_png.rf.cFU7xmBfmqqkIIa5q7nh.png,472080,0.829629,0,1
unet_black_seed44,0.9,B1 12H 2_png.rf.cFU7xmBfmqqkIIa5q7nh.png,433565,0.766159,0,1
unet_black_seed44,0.95,B1 12H 2_png.rf.cFU7xmBfmqqkIIa5q7nh.png,348918,0.619194,0,1
unet_black_seed44,0.98,B1 12H 2_png.rf.cFU7xmBfmqqkIIa5q7nh.png,223807,0.399784,0,1
unet_black_seed44,0.99,B1 12H 2_png.rf.cFU7xmBfmqqkIIa5q7nh.png,135357,0.242729,0,1
unet_black_seed44,0.995,B1 12H 2_png.rf.cFU7xmBfmqqkIIa5q7nh.png,75567,0.135828,0,1
unet_black_seed44,0.999,B1 12H 2_png.rf.cFU7xmBfmqqkIIa5q7nh.png,500,0.000843,0,1
unet_black_seed44,0.05,B1 12HR 1_png.rf.iGQ0raXb1cPFjLpTE8Qs.png,518505,0.921985,0,1
unet_black_seed44,0.1,B1 12HR 1_png.rf.iGQ0raXb1cPFjLpTE8Qs.png,507480,0.933511,0,1
unet_black_seed44,0.2,B1 12HR 1_png.rf.iGQ0raXb1cPFjLpTE8Qs.png,495799,0.941718,0,1
unet_black_seed44,0.3,B1 12HR 1_png.rf.iGQ0raXb1cPFjLpTE8Qs.png,489518,0.943515,0,1
unet_black_seed44,0.4,B1 12HR 1_png.rf.iGQ0raXb1cPFjLpTE8Qs.png,485705,0.943358,0,1
unet_black_seed44,0.5,B1 12HR 1_png.rf.iGQ0raXb1cPFjLpTE8Qs.png,481932,0.943687,0,1
unet_black_seed44,0.6,B1 12HR 1_png.rf.iGQ0raXb1cPFjLpTE8Qs.png,478345,0.942244,0,1
unet_black_seed44,0.7,B1 12HR 1_png.rf.iGQ0raXb1cPFjLpTE8Qs.png,474023,0.940863,0,1
unet_black_seed44,0.8,B1 12HR 1_png.rf.iGQ0raXb1cPFjLpTE8Qs.png,468550,0.93662,0,1
unet_black_seed44,0.9,B1 12HR 1_png.rf.iGQ0raXb1cPFjLpTE8Qs.png,456910,0.925666,0,1
unet_black_seed44,0.95,B1 12HR 1_png.rf.iGQ0raXb1cPFjLpTE8Qs.png,443103,0.905559,0,1
unet_black_seed44,0.98,B1 12HR 1_png.rf.iGQ0raXb1cPFjLpTE8Qs.png,417069,0.860546,0,1
unet_black_seed44,0.99,B1 12HR 1_png.rf.iGQ0raXb1cPFjLpTE8Qs.png,389148,0.806379,0,1
unet_black_seed44,0.995,B1 12HR 1_png.rf.iGQ0raXb1cPFjLpTE8Qs.png,350130,0.72584,0,1
unet_black_seed44,0.999,B1 12HR 1_png.rf.iGQ0raXb1cPFjLpTE8Qs.png,203279,0.421232,0,1
unet_black_seed44,0.05,B1 12hr 1_png.rf.Basp8dmX2exqZZBqydBx.png,53866,0.927786,0,1
unet_black_seed44,0.1,B1 12hr 1_png.rf.Basp8dmX2exqZZBqydBx.png,52913,0.937677,0,1
unet_black_seed44,0.2,B1 12hr 1_png.rf.Basp8dmX2exqZZBqydBx.png,52060,0.945577,0,1
unet_black_seed44,0.3,B1 12hr 1_png.rf.Basp8dmX2exqZZBqydBx.png,51574,0.948483,0,1
unet_black_seed44,0.4,B1 12hr 1_png.rf.Basp8dmX2exqZZBqydBx.png,51197,0.950035,0,1
unet_black_seed44,0.5,B1 12hr 1_png.rf.Basp8dmX2exqZZBqydBx.png,50872,0.9514,0,1
unet_black_seed44,0.6,B1 12hr 1_png.rf.Basp8dmX2exqZZBqydBx.png,50518,0.952215,0,1
unet_black_seed44,0.7,B1 12hr 1_png.rf.Basp8dmX2exqZZBqydBx.png,50093,0.952264,0,1
unet_black_seed44,0.8,B1 12hr 1_png.rf.Basp8dmX2exqZZBqydBx.png,49441,0.94994,0,1
unet_black_seed44,0.9,B1 12hr 1_png.rf.Basp8dmX2exqZZBqydBx.png,48248,0.939371,0,1
unet_black_seed44,0.95,B1 12hr 1_png.rf.Basp8dmX2exqZZBqydBx.png,46724,0.918847,0,1
unet_black_seed44,0.98,B1 12hr 1_png.rf.Basp8dmX2exqZZBqydBx.png,43797,0.867679,0,1
unet_black_seed44,0.99,B1 12hr 1_png.rf.Basp8dmX2exqZZBqydBx.png,39819,0.789543,0,1
unet_black_seed44,0.995,B1 12hr 1_png.rf.Basp8dmX2exqZZBqydBx.png,32377,0.64198,0,1
unet_black_seed44,0.999,B1 12hr 1_png.rf.Basp8dmX2exqZZBqydBx.png,4878,0.096722,0,1
unet_black_seed44,0.05,B1 12hr 1_png.rf.MkOpH7SVtG5q4EYuFmK2.png,53720,0.912277,0,1
unet_black_seed44,0.1,B1 12hr 1_png.rf.MkOpH7SVtG5q4EYuFmK2.png,52469,0.920987,0,1
unet_black_seed44,0.2,B1 12hr 1_png.rf.MkOpH7SVtG5q4EYuFmK2.png,51360,0.925777,0,1
unet_black_seed44,0.3,B1 12hr 1_png.rf.MkOpH7SVtG5q4EYuFmK2.png,50713,0.927652,0,1
unet_black_seed44,0.4,B1 12hr 1_png.rf.MkOpH7SVtG5q4EYuFmK2.png,50297,0.927844,0,1
unet_black_seed44,0.5,B1 12hr 1_png.rf.MkOpH7SVtG5q4EYuFmK2.png,49882,0.928205,0,1
unet_black_seed44,0.6,B1 12hr 1_png.rf.MkOpH7SVtG5q4EYuFmK2.png,49420,0.926767,0,1
unet_black_seed44,0.7,B1 12hr 1_png.rf.MkOpH7SVtG5q4EYuFmK2.png,48814,0.924168,0,1
unet_black_seed44,0.8,B1 12hr 1_png.rf.MkOpH7SVtG5q4EYuFmK2.png,48024,0.920578,0,1
unet_black_seed44,0.9,B1 12hr 1_png.rf.MkOpH7SVtG5q4EYuFmK2.png,46446,0.905394,0,1
unet_black_seed44,0.95,B1 12hr 1_png.rf.MkOpH7SVtG5q4EYuFmK2.png,44102,0.870816,0,1
unet_black_seed44,0.98,B1 12hr 1_png.rf.MkOpH7SVtG5q4EYuFmK2.png,39694,0.786867,0,1
unet_black_seed44,0.99,B1 12hr 1_png.rf.MkOpH7SVtG5q4EYuFmK2.png,32276,0.6407,0,1
unet_black_seed44,0.995,B1 12hr 1_png.rf.MkOpH7SVtG5q4EYuFmK2.png,19442,0.386152,0,1
unet_black_seed44,0.999,B1 12hr 1_png.rf.MkOpH7SVtG5q4EYuFmK2.png,425,0.008441,0,1
unet_black_seed44,0.05,B1 12hr 1_png.rf.sRUPpw6VBKsEL7UWcuqg.png,84867,0.942044,0,1
unet_black_seed44,0.1,B1 12hr 1_png.rf.sRUPpw6VBKsEL7UWcuqg.png,83750,0.947321,0,1
unet_black_seed44,0.2,B1 12hr 1_png.rf.sRUPpw6VBKsEL7UWcuqg.png,82734,0.950446,0,1
unet_black_seed44,0.3,B1 12hr 1_png.rf.sRUPpw6VBKsEL7UWcuqg.png,82077,0.952124,0,1
unet_black_seed44,0.4,B1 12hr 1_png.rf.sRUPpw6VBKsEL7UWcuqg.png,81660,0.952786,0,1
unet_black_seed44,0.5,B1 12hr 1_png.rf.sRUPpw6VBKsEL7UWcuqg.png,81249,0.953033,0,1
unet_black_seed44,0.6,B1 12hr 1_png.rf.sRUPpw6VBKsEL7UWcuqg.png,80863,0.952783,0,1
unet_black_seed44,0.7,B1 12hr 1_png.rf.sRUPpw6VBKsEL7UWcuqg.png,80275,0.951957,0,1
unet_black_seed44,0.8,B1 12hr 1_png.rf.sRUPpw6VBKsEL7UWcuqg.png,79523,0.950085,0,1
unet_black_seed44,0.9,B1 12hr 1_png.rf.sRUPpw6VBKsEL7UWcuqg.png,77972,0.941681,0,1
unet_black_seed44,0.95,B1 12hr 1_png.rf.sRUPpw6VBKsEL7UWcuqg.png,73157,0.891284,0,1
unet_black_seed44,0.98,B1 12hr 1_png.rf.sRUPpw6VBKsEL7UWcuqg.png,58124,0.711248,0,1
unet_black_seed44,0.99,B1 12hr 1_png.rf.sRUPpw6VBKsEL7UWcuqg.png,45788,0.560626,0,1
unet_black_seed44,0.995,B1 12hr 1_png.rf.sRUPpw6VBKsEL7UWcuqg.png,29488,0.36105,0,1
unet_black_seed44,0.999,B1 12hr 1_png.rf.sRUPpw6VBKsEL7UWcuqg.png,1579,0.019333,0,1
unet_black_seed44,0.05,B1 12hr_1_png.rf.dB4OztvLmzVa4BGq5jCN.png,79147,0.887886,0,1
unet_black_seed44,0.1,B1 12hr_1_png.rf.dB4OztvLmzVa4BGq5jCN.png,77216,0.886432,0,1
unet_black_seed44,0.2,B1 12hr_1_png.rf.dB4OztvLmzVa4BGq5jCN.png,74953,0.878262,0,1
unet_black_seed44,0.3,B1 12hr_1_png.rf.dB4OztvLmzVa4BGq5jCN.png,73597,0.871947,0,1
unet_black_seed44,0.4,B1 12hr_1_png.rf.dB4OztvLmzVa4BGq5jCN.png,72502,0.8653,0,1
unet_black_seed44,0.5,B1 12hr_1_png.rf.dB4OztvLmzVa4BGq5jCN.png,71269,0.856686,0,1
unet_black_seed44,0.6,B1 12hr_1_png.rf.dB4OztvLmzVa4BGq5jCN.png,69684,0.844759,0,1
unet_black_seed44,0.7,B1 12hr_1_png.rf.dB4OztvLmzVa4BGq5jCN.png,67669,0.827608,0,1
unet_black_seed44,0.8,B1 12hr_1_png.rf.dB4OztvLmzVa4BGq5jCN.png,63637,0.785671,0,1
unet_black_seed44,0.9,B1 12hr_1_png.rf.dB4OztvLmzVa4BGq5jCN.png,52957,0.666405,0,1
unet_black_seed44,0.95,B1 12hr_1_png.rf.dB4OztvLmzVa4BGq5jCN.png,35538,0.45482,0,1
unet_black_seed44,0.98,B1 12hr_1_png.rf.dB4OztvLmzVa4BGq5jCN.png,10019,0.130481,0,1
unet_black_seed44,0.99,B1 12hr_1_png.rf.dB4OztvLmzVa4BGq5jCN.png,1229,0.016027,0,1
unet_black_seed44,0.995,B1 12hr_1_png.rf.dB4OztvLmzVa4BGq5jCN.png,0,0.0,1,1
unet_black_seed44,0.999,B1 12hr_1_png.rf.dB4OztvLmzVa4BGq5jCN.png,0,0.0,1,1
unet_black_seed44,0.05,B1 24H 1_png.rf.GJ99b6zJDkCcdldeprAL.png,475142,0.878356,0,1
unet_black_seed44,0.1,B1 24H 1_png.rf.GJ99b6zJDkCcdldeprAL.png,461049,0.882987,0,1
unet_black_seed44,0.2,B1 24H 1_png.rf.GJ99b6zJDkCcdldeprAL.png,447984,0.881541,0,1
unet_black_seed44,0.3,B1 24H 1_png.rf.GJ99b6zJDkCcdldeprAL.png,440687,0.879105,0,1
unet_black_seed44,0.4,B1 24H 1_png.rf.GJ99b6zJDkCcdldeprAL.png,436055,0.877308,0,1
unet_black_seed44,0.5,B1 24H 1_png.rf.GJ99b6zJDkCcdldeprAL.png,431239,0.874675,0,1
unet_black_seed44,0.6,B1 24H 1_png.rf.GJ99b6zJDkCcdldeprAL.png,426440,0.871875,0,1
unet_black_seed44,0.7,B1 24H 1_png.rf.GJ99b6zJDkCcdldeprAL.png,419497,0.865258,0,1
unet_black_seed44,0.8,B1 24H 1_png.rf.GJ99b6zJDkCcdldeprAL.png,410516,0.856043,0,1
unet_black_seed44,0.9,B1 24H 1_png.rf.GJ99b6zJDkCcdldeprAL.png,396164,0.841777,0,1
unet_black_seed44,0.95,B1 24H 1_png.rf.GJ99b6zJDkCcdldeprAL.png,378785,0.81915,0,1
unet_black_seed44,0.98,B1 24H 1_png.rf.GJ99b6zJDkCcdldeprAL.png,352364,0.776703,0,1
unet_black_seed44,0.99,B1 24H 1_png.rf.GJ99b6zJDkCcdldeprAL.png,315476,0.703919,0,1
unet_black_seed44,0.995,B1 24H 1_png.rf.GJ99b6zJDkCcdldeprAL.png,257204,0.576898,0,1
unet_black_seed44,0.999,B1 24H 1_png.rf.GJ99b6zJDkCcdldeprAL.png,78461,0.176409,0,1
unet_black_seed44,0.05,B1 24H 2_png.rf.WAXPIALQ8VqzYoMup3J4.png,252801,0.628609,0,1
unet_black_seed44,0.1,B1 24H 2_png.rf.WAXPIALQ8VqzYoMup3J4.png,239323,0.655408,0,1
unet_black_seed44,0.2,B1 24H 2_png.rf.WAXPIALQ8VqzYoMup3J4.png,225200,0.682753,0,1
unet_black_seed44,0.3,B1 24H 2_png.rf.WAXPIALQ8VqzYoMup3J4.png,218045,0.696241,0,1
unet_black_seed44,0.4,B1 24H 2_png.rf.WAXPIALQ8VqzYoMup3J4.png,213183,0.706415,0,1
unet_black_seed44,0.5,B1 24H 2_png.rf.WAXPIALQ8VqzYoMup3J4.png,208004,0.716849,0,1
unet_black_seed44,0.6,B1 24H 2_png.rf.WAXPIALQ8VqzYoMup3J4.png,203426,0.725292,0,1
unet_black_seed44,0.7,B1 24H 2_png.rf.WAXPIALQ8VqzYoMup3J4.png,197859,0.735674,0,1
unet_black_seed44,0.8,B1 24H 2_png.rf.WAXPIALQ8VqzYoMup3J4.png,189699,0.749362,0,1
unet_black_seed44,0.9,B1 24H 2_png.rf.WAXPIALQ8VqzYoMup3J4.png,177388,0.764755,0,1
unet_black_seed44,0.95,B1 24H 2_png.rf.WAXPIALQ8VqzYoMup3J4.png,159130,0.770367,0,1
unet_black_seed44,0.98,B1 24H 2_png.rf.WAXPIALQ8VqzYoMup3J4.png,125733,0.71043,0,1
unet_black_seed44,0.99,B1 24H 2_png.rf.WAXPIALQ8VqzYoMup3J4.png,94149,0.567664,0,1
unet_black_seed44,0.995,B1 24H 2_png.rf.WAXPIALQ8VqzYoMup3J4.png,54518,0.335018,0,1
unet_black_seed44,0.999,B1 24H 2_png.rf.WAXPIALQ8VqzYoMup3J4.png,316,0.001805,0,1
unet_black_seed44,0.05,B1 24HR 1_png.rf.ZOXgAwm7pCyA0PxFBFkk.png,327659,0.817191,0,1
unet_black_seed44,0.1,B1 24HR 1_png.rf.ZOXgAwm7pCyA0PxFBFkk.png,315570,0.840458,0,1
unet_black_seed44,0.2,B1 24HR 1_png.rf.ZOXgAwm7pCyA0PxFBFkk.png,304170,0.860607,0,1
unet_black_seed44,0.3,B1 24HR 1_png.rf.ZOXgAwm7pCyA0PxFBFkk.png,298303,0.870371,0,1
unet_black_seed44,0.4,B1 24HR 1_png.rf.ZOXgAwm7pCyA0PxFBFkk.png,294168,0.876749,0,1
unet_black_seed44,0.5,B1 24HR 1_png.rf.ZOXgAwm7pCyA0PxFBFkk.png,290223,0.881764,0,1
unet_black_seed44,0.6,B1 24HR 1_png.rf.ZOXgAwm7pCyA0PxFBFkk.png,286299,0.886882,0,1
unet_black_seed44,0.7,B1 24HR 1_png.rf.ZOXgAwm7pCyA0PxFBFkk.png,281190,0.894166,0,1
unet_black_seed44,0.8,B1 24HR 1_png.rf.ZOXgAwm7pCyA0PxFBFkk.png,274606,0.899589,0,1
unet_black_seed44,0.9,B1 24HR 1_png.rf.ZOXgAwm7pCyA0PxFBFkk.png,264451,0.896315,0,1
unet_black_seed44,0.95,B1 24HR 1_png.rf.ZOXgAwm7pCyA0PxFBFkk.png,253471,0.882473,0,1
unet_black_seed44,0.98,B1 24HR 1_png.rf.ZOXgAwm7pCyA0PxFBFkk.png,234646,0.84163,0,1
unet_black_seed44,0.99,B1 24HR 1_png.rf.ZOXgAwm7pCyA0PxFBFkk.png,214660,0.780953,0,1
unet_black_seed44,0.995,B1 24HR 1_png.rf.ZOXgAwm7pCyA0PxFBFkk.png,190550,0.693866,0,1
unet_black_seed44,0.999,B1 24HR 1_png.rf.ZOXgAwm7pCyA0PxFBFkk.png,101049,0.368674,0,1
unet_black_seed44,0.05,B1 24HR 2_png.rf.Ls9u8THJDkrAcAUiOT0Q.png,244538,0.859135,0,1
unet_black_seed44,0.1,B1 24HR 2_png.rf.Ls9u8THJDkrAcAUiOT0Q.png,235048,0.870134,0,1
unet_black_seed44,0.2,B1 24HR 2_png.rf.Ls9u8THJDkrAcAUiOT0Q.png,225236,0.874795,0,1
unet_black_seed44,0.3,B1 24HR 2_png.rf.Ls9u8THJDkrAcAUiOT0Q.png,220073,0.872214,0,1
unet_black_seed44,0.4,B1 24HR 2_png.rf.Ls9u8THJDkrAcAUiOT0Q.png,216690,0.869563,0,1
unet_black_seed44,0.5,B1 24HR 2_png.rf.Ls9u8THJDkrAcAUiOT0Q.png,213683,0.865082,0,1
unet_black_seed44,0.6,B1 24HR 2_png.rf.Ls9u8THJDkrAcAUiOT0Q.png,210520,0.86197,0,1
unet_black_seed44,0.7,B1 24HR 2_png.rf.Ls9u8THJDkrAcAUiOT0Q.png,206865,0.856812,0,1
unet_black_seed44,0.8,B1 24HR 2_png.rf.Ls9u8THJDkrAcAUiOT0Q.png,201724,0.845481,0,1
unet_black_seed44,0.9,B1 24HR 2_png.rf.Ls9u8THJDkrAcAUiOT0Q.png,192842,0.823029,0,1
unet_black_seed44,0.95,B1 24HR 2_png.rf.Ls9u8THJDkrAcAUiOT0Q.png,183180,0.791419,0,1
unet_black_seed44,0.98,B1 24HR 2_png.rf.Ls9u8THJDkrAcAUiOT0Q.png,167183,0.729891,0,1
unet_black_seed44,0.99,B1 24HR 2_png.rf.Ls9u8THJDkrAcAUiOT0Q.png,149257,0.653461,0,1
unet_black_seed44,0.995,B1 24HR 2_png.rf.Ls9u8THJDkrAcAUiOT0Q.png,124777,0.54563,0,1
unet_black_seed44,0.999,B1 24HR 2_png.rf.Ls9u8THJDkrAcAUiOT0Q.png,49742,0.217148,0,1
unet_black_seed44,0.05,B1 24hr 1_png.rf.wZriPsVdQe9B1XYh0ypQ.png,19659,0.741757,0,1
unet_black_seed44,0.1,B1 24hr 1_png.rf.wZriPsVdQe9B1XYh0ypQ.png,18177,0.726298,0,1
unet_black_seed44,0.2,B1 24hr 1_png.rf.wZriPsVdQe9B1XYh0ypQ.png,16699,0.694552,0,1
unet_black_seed44,0.3,B1 24hr 1_png.rf.wZriPsVdQe9B1XYh0ypQ.png,15920,0.675343,0,1
unet_black_seed44,0.4,B1 24hr 1_png.rf.wZriPsVdQe9B1XYh0ypQ.png,15366,0.659662,0,1
unet_black_seed44,0.5,B1 24hr 1_png.rf.wZriPsVdQe9B1XYh0ypQ.png,14788,0.640619,0,1
