run,conf,arquivo,area_px,area_pct,iou,vazia,tem_ferida,gt_area_pct,faixa_gt,n_deteccoes
yolo11m-seg_black_coco_seed42,0.3,A5 8HR 1_png.rf.jEYUYpVLybixXNUndrI9.png,544775,10.806215,0.941051,0,1,10.448609,10-100%,1
yolo11m-seg_black_coco_seed42,0.35,A5 8HR 1_png.rf.jEYUYpVLybixXNUndrI9.png,544775,10.806215,0.941051,0,1,10.448609,10-100%,1
yolo11m-seg_black_coco_seed42,0.4,A5 8HR 1_png.rf.jEYUYpVLybixXNUndrI9.png,544775,10.806215,0.941051,0,1,10.448609,10-100%,1
yolo11m-seg_black_coco_seed42,0.45,A5 8HR 1_png.rf.jEYUYpVLybixXNUndrI9.png,544775,10.806215,0.941051,0,1,10.448609,10-100%,1
yolo11m-seg_black_coco_seed42,0.5,A5 8HR 1_png.rf.jEYUYpVLybixXNUndrI9.png,544775,10.806215,0.941051,0,1,10.448609,10-100%,1
yolo11m-seg_black_coco_seed42,0.55,A5 8HR 1_png.rf.jEYUYpVLybixXNUndrI9.png,544775,10.806215,0.941051,0,1,10.448609,10-100%,1
yolo11m-seg_black_coco_seed42,0.6,A5 8HR 1_png.rf.jEYUYpVLybixXNUndrI9.png,544775,10.806215,0.941051,0,1,10.448609,10-100%,1
yolo11m-seg_black_coco_seed42,0.65,A5 8HR 1_png.rf.jEYUYpVLybixXNUndrI9.png,544775,10.806215,0.941051,0,1,10.448609,10-100%,1
yolo11m-seg_black_coco_seed42,0.7,A5 8HR 1_png.rf.jEYUYpVLybixXNUndrI9.png,544775,10.806215,0.941051,0,1,10.448609,10-100%,1
yolo11m-seg_black_coco_seed42,0.75,A5 8HR 1_png.rf.jEYUYpVLybixXNUndrI9.png,544775,10.806215,0.941051,0,1,10.448609,10-100%,1
yolo11m-seg_black_coco_seed42,0.8,A5 8HR 1_png.rf.jEYUYpVLybixXNUndrI9.png,544775,10.806215,0.941051,0,1,10.448609,10-100%,1
yolo11m-seg_black_coco_seed42,0.85,A5 8HR 1_png.rf.jEYUYpVLybixXNUndrI9.png,544775,10.806215,0.941051,0,1,10.448609,10-100%,1
yolo11m-seg_black_coco_seed42,0.9,A5 8HR 1_png.rf.jEYUYpVLybixXNUndrI9.png,544775,10.806215,0.941051,0,1,10.448609,10-100%,1
yolo11m-seg_black_coco_seed42,0.95,A5 8HR 1_png.rf.jEYUYpVLybixXNUndrI9.png,0,0.0,0.0,1,1,10.448609,10-100%,0
yolo11m-seg_black_coco_seed42,0.2,A5 8HR 1_png.rf.qbCCkoclBZRwrN2mNDA9.png,329260,6.531236,0.885987,0,1,6.449055,5-10%,1
yolo11m-seg_black_coco_seed42,0.25,A5 8HR 1_png.rf.qbCCkoclBZRwrN2mNDA9.png,329260,6.531236,0.885987,0,1,6.449055,5-10%,1
yolo11m-seg_black_coco_seed42,0.3,A5 8HR 1_png.rf.qbCCkoclBZRwrN2mNDA9.png,329260,6.531236,0.885987,0,1,6.449055,5-10%,1
yolo11m-seg_black_coco_seed42,0.35,A5 8HR 1_png.rf.qbCCkoclBZRwrN2mNDA9.png,329260,6.531236,0.885987,0,1,6.449055,5-10%,1
yolo11m-seg_black_coco_seed42,0.4,A5 8HR 1_png.rf.qbCCkoclBZRwrN2mNDA9.png,329260,6.531236,0.885987,0,1,6.449055,5-10%,1
yolo11m-seg_black_coco_seed42,0.45,A5 8HR 1_png.rf.qbCCkoclBZRwrN2mNDA9.png,329260,6.531236,0.885987,0,1,6.449055,5-10%,1
yolo11m-seg_black_coco_seed42,0.5,A5 8HR 1_png.rf.qbCCkoclBZRwrN2mNDA9.png,329260,6.531236,0.885987,0,1,6.449055,5-10%,1
yolo11m-seg_black_coco_seed42,0.55,A5 8HR 1_png.rf.qbCCkoclBZRwrN2mNDA9.png,329260,6.531236,0.885987,0,1,6.449055,5-10%,1
yolo11m-seg_black_coco_seed42,0.6,A5 8HR 1_png.rf.qbCCkoclBZRwrN2mNDA9.png,329260,6.531236,0.885987,0,1,6.449055,5-10%,1
yolo11m-seg_black_coco_seed42,0.65,A5 8HR 1_png.rf.qbCCkoclBZRwrN2mNDA9.png,329260,6.531236,0.885987,0,1,6.449055,5-10%,1
yolo11m-seg_black_coco_seed42,0.7,A5 8HR 1_png.rf.qbCCkoclBZRwrN2mNDA9.png,329260,6.531236,0.885987,0,1,6.449055,5-10%,1
yolo11m-seg_black_coco_seed42,0.75,A5 8HR 1_png.rf.qbCCkoclBZRwrN2mNDA9.png,329260,6.531236,0.885987,0,1,6.449055,5-10%,1
yolo11m-seg_black_coco_seed42,0.8,A5 8HR 1_png.rf.qbCCkoclBZRwrN2mNDA9.png,329260,6.531236,0.885987,0,1,6.449055,5-10%,1
yolo11m-seg_black_coco_seed42,0.85,A5 8HR 1_png.rf.qbCCkoclBZRwrN2mNDA9.png,329260,6.531236,0.885987,0,1,6.449055,5-10%,1
yolo11m-seg_black_coco_seed42,0.9,A5 8HR 1_png.rf.qbCCkoclBZRwrN2mNDA9.png,0,0.0,0.0,1,1,6.449055,5-10%,0
yolo11m-seg_black_coco_seed42,0.95,A5 8HR 1_png.rf.qbCCkoclBZRwrN2mNDA9.png,0,0.0,0.0,1,1,6.449055,5-10%,0
yolo11m-seg_black_coco_seed42,0.2,A5 8HR 2_png.rf.7U0SE5K1r1eXtmiCBL1Q.png,360054,7.142069,0.851949,0,1,6.157088,5-10%,1
yolo11m-seg_black_coco_seed42,0.25,A5 8HR 2_png.rf.7U0SE5K1r1eXtmiCBL1Q.png,360054,7.142069,0.851949,0,1,6.157088,5-10%,1
yolo11m-seg_black_coco_seed42,0.3,A5 8HR 2_png.rf.7U0SE5K1r1eXtmiCBL1Q.png,360054,7.142069,0.851949,0,1,6.157088,5-10%,1
yolo11m-seg_black_coco_seed42,0.35,A5 8HR 2_png.rf.7U0SE5K1r1eXtmiCBL1Q.png,360054,7.142069,0.851949,0,1,6.157088,5-10%,1
yolo11m-seg_black_coco_seed42,0.4,A5 8HR 2_png.rf.7U0SE5K1r1eXtmiCBL1Q.png,360054,7.142069,0.851949,0,1,6.157088,5-10%,1
yolo11m-seg_black_coco_seed42,0.45,A5 8HR 2_png.rf.7U0SE5K1r1eXtmiCBL1Q.png,360054,7.142069,0.851949,0,1,6.157088,5-10%,1
yolo11m-seg_black_coco_seed42,0.5,A5 8HR 2_png.rf.7U0SE5K1r1eXtmiCBL1Q.png,360054,7.142069,0.851949,0,1,6.157088,5-10%,1
yolo11m-seg_black_coco_seed42,0.55,A5 8HR 2_png.rf.7U0SE5K1r1eXtmiCBL1Q.png,360054,7.142069,0.851949,0,1,6.157088,5-10%,1
yolo11m-seg_black_coco_seed42,0.6,A5 8HR 2_png.rf.7U0SE5K1r1eXtmiCBL1Q.png,360054,7.142069,0.851949,0,1,6.157088,5-10%,1
yolo11m-seg_black_coco_seed42,0.65,A5 8HR 2_png.rf.7U0SE5K1r1eXtmiCBL1Q.png,360054,7.142069,0.851949,0,1,6.157088,5-10%,1
yolo11m-seg_black_coco_seed42,0.7,A5 8HR 2_png.rf.7U0SE5K1r1eXtmiCBL1Q.png,360054,7.142069,0.851949,0,1,6.157088,5-10%,1
yolo11m-seg_black_coco_seed42,0.75,A5 8HR 2_png.rf.7U0SE5K1r1eXtmiCBL1Q.png,360054,7.142069,0.851949,0,1,6.157088,5-10%,1
yolo11m-seg_black_coco_seed42,0.8,A5 8HR 2_png.rf.7U0SE5K1r1eXtmiCBL1Q.png,360054,7.142069,0.851949,0,1,6.157088,5-10%,1
yolo11m-seg_black_coco_seed42,0.85,A5 8HR 2_png.rf.7U0SE5K1r1eXtmiCBL1Q.png,360054,7.142069,0.851949,0,1,6.157088,5-10%,1
yolo11m-seg_black_coco_seed42,0.9,A5 8HR 2_png.rf.7U0SE5K1r1eXtmiCBL1Q.png,360054,7.142069,0.851949,0,1,6.157088,5-10%,1
yolo11m-seg_black_coco_seed42,0.95,A5 8HR 2_png.rf.7U0SE5K1r1eXtmiCBL1Q.png,0,0.0,0.0,1,1,6.157088,5-10%,0
yolo11m-seg_black_coco_seed42,0.2,A6 0H 1_png.rf.rKpcg4iYJ50H0XfmG98n.png,1135532,22.524533,0.864289,0,1,24.692878,10-100%,1
yolo11m-seg_black_coco_seed42,0.25,A6 0H 1_png.rf.rKpcg4iYJ50H0XfmG98n.png,1135532,22.524533,0.864289,0,1,24.692878,10-100%,1
yolo11m-seg_black_coco_seed42,0.3,A6 0H 1_png.rf.rKpcg4iYJ50H0XfmG98n.png,1135532,22.524533,0.864289,0,1,24.692878,10-100%,1
yolo11m-seg_black_coco_seed42,0.35,A6 0H 1_png.rf.rKpcg4iYJ50H0XfmG98n.png,1135532,22.524533,0.864289,0,1,24.692878,10-100%,1
yolo11m-seg_black_coco_seed42,0.4,A6 0H 1_png.rf.rKpcg4iYJ50H0XfmG98n.png,1135532,22.524533,0.864289,0,1,24.692878,10-100%,1
yolo11m-seg_black_coco_seed42,0.45,A6 0H 1_png.rf.rKpcg4iYJ50H0XfmG98n.png,1135532,22.524533,0.864289,0,1,24.692878,10-100%,1
yolo11m-seg_black_coco_seed42,0.5,A6 0H 1_png.rf.rKpcg4iYJ50H0XfmG98n.png,1135532,22.524533,0.864289,0,1,24.692878,10-100%,1
yolo11m-seg_black_coco_seed42,0.55,A6 0H 1_png.rf.rKpcg4iYJ50H0XfmG98n.png,1135532,22.524533,0.864289,0,1,24.692878,10-100%,1
yolo11m-seg_black_coco_seed42,0.6,A6 0H 1_png.rf.rKpcg4iYJ50H0XfmG98n.png,1135532,22.524533,0.864289,0,1,24.692878,10-100%,1
yolo11m-seg_black_coco_seed42,0.65,A6 0H 1_png.rf.rKpcg4iYJ50H0XfmG98n.png,1135532,22.524533,0.864289,0,1,24.692878,10-100%,1
yolo11m-seg_black_coco_seed42,0.7,A6 0H 1_png.rf.rKpcg4iYJ50H0XfmG98n.png,1135532,22.524533,0.864289,0,1,24.692878,10-100%,1
yolo11m-seg_black_coco_seed42,0.75,A6 0H 1_png.rf.rKpcg4iYJ50H0XfmG98n.png,1135532,22.524533,0.864289,0,1,24.692878,10-100%,1
yolo11m-seg_black_coco_seed42,0.8,A6 0H 1_png.rf.rKpcg4iYJ50H0XfmG98n.png,1135532,22.524533,0.864289,0,1,24.692878,10-100%,1
yolo11m-seg_black_coco_seed42,0.85,A6 0H 1_png.rf.rKpcg4iYJ50H0XfmG98n.png,1135532,22.524533,0.864289,0,1,24.692878,10-100%,1
yolo11m-seg_black_coco_seed42,0.9,A6 0H 1_png.rf.rKpcg4iYJ50H0XfmG98n.png,1135532,22.524533,0.864289,0,1,24.692878,10-100%,1
yolo11m-seg_black_coco_seed42,0.95,A6 0H 1_png.rf.rKpcg4iYJ50H0XfmG98n.png,0,0.0,0.0,1,1,24.692878,10-100%,0
yolo11m-seg_black_coco_seed42,0.2,A6 0H 2_png.rf.xTjPOuBdGBBEAQh6qzcS.png,1237678,24.550712,0.930726,0,1,24.706842,10-100%,1
yolo11m-seg_black_coco_seed42,0.25,A6 0H 2_png.rf.xTjPOuBdGBBEAQh6qzcS.png,1237678,24.550712,0.930726,0,1,24.706842,10-100%,1
yolo11m-seg_black_coco_seed42,0.3,A6 0H 2_png.rf.xTjPOuBdGBBEAQh6qzcS.png,1237678,24.550712,0.930726,0,1,24.706842,10-100%,1
yolo11m-seg_black_coco_seed42,0.35,A6 0H 2_png.rf.xTjPOuBdGBBEAQh6qzcS.png,1237678,24.550712,0.930726,0,1,24.706842,10-100%,1
yolo11m-seg_black_coco_seed42,0.4,A6 0H 2_png.rf.xTjPOuBdGBBEAQh6qzcS.png,1237678,24.550712,0.930726,0,1,24.706842,10-100%,1
yolo11m-seg_black_coco_seed42,0.45,A6 0H 2_png.rf.xTjPOuBdGBBEAQh6qzcS.png,1237678,24.550712,0.930726,0,1,24.706842,10-100%,1
yolo11m-seg_black_coco_seed42,0.5,A6 0H 2_png.rf.xTjPOuBdGBBEAQh6qzcS.png,1237678,24.550712,0.930726,0,1,24.706842,10-100%,1
yolo11m-seg_black_coco_seed42,0.55,A6 0H 2_png.rf.xTjPOuBdGBBEAQh6qzcS.png,1237678,24.550712,0.930726,0,1,24.706842,10-100%,1
yolo11m-seg_black_coco_seed42,0.6,A6 0H 2_png.rf.xTjPOuBdGBBEAQh6qzcS.png,1237678,24.550712,0.930726,0,1,24.706842,10-100%,1
yolo11m-seg_black_coco_seed42,0.65,A6 0H 2_png.rf.xTjPOuBdGBBEAQh6qzcS.png,1237678,24.550712,0.930726,0,1,24.706842,10-100%,1
yolo11m-seg_black_coco_seed42,0.7,A6 0H 2_png.rf.xTjPOuBdGBBEAQh6qzcS.png,1237678,24.550712,0.930726,0,1,24.706842,10-100%,1
yolo11m-seg_black_coco_seed42,0.75,A6 0H 2_png.rf.xTjPOuBdGBBEAQh6qzcS.png,1237678,24.550712,0.930726,0,1,24.706842,10-100%,1
yolo11m-seg_black_coco_seed42,0.8,A6 0H 2_png.rf.xTjPOuBdGBBEAQh6qzcS.png,1237678,24.550712,0.930726,0,1,24.706842,10-100%,1
yolo11m-seg_black_coco_seed42,0.85,A6 0H 2_png.rf.xTjPOuBdGBBEAQh6qzcS.png,1237678,24.550712,0.930726,0,1,24.706842,10-100%,1
yolo11m-seg_black_coco_seed42,0.9,A6 0H 2_png.rf.xTjPOuBdGBBEAQh6qzcS.png,1237678,24.550712,0.930726,0,1,24.706842,10-100%,1
yolo11m-seg_black_coco_seed42,0.95,A6 0H 2_png.rf.xTjPOuBdGBBEAQh6qzcS.png,0,0.0,0.0,1,1,24.706842,10-100%,0
yolo11m-seg_black_coco_seed42,0.2,A6 12H 1_png.rf.ttiuv3CjzGc6GvMTytlM.png,785745,15.586121,0.856596,0,1,16.898438,10-100%,1
yolo11m-seg_black_coco_seed42,0.25,A6 12H 1_png.rf.ttiuv3CjzGc6GvMTytlM.png,785745,15.586121,0.856596,0,1,16.898438,10-100%,1
yolo11m-seg_black_coco_seed42,0.3,A6 12H 1_png.rf.ttiuv3CjzGc6GvMTytlM.png,785745,15.586121,0.856596,0,1,16.898438,10-100%,1
yolo11m-seg_black_coco_seed42,0.35,A6 12H 1_png.rf.ttiuv3CjzGc6GvMTytlM.png,785745,15.586121,0.856596,0,1,16.898438,10-100%,1
yolo11m-seg_black_coco_seed42,0.4,A6 12H 1_png.rf.ttiuv3CjzGc6GvMTytlM.png,785745,15.586121,0.856596,0,1,16.898438,10-100%,1
yolo11m-seg_black_coco_seed42,0.45,A6 12H 1_png.rf.ttiuv3CjzGc6GvMTytlM.png,785745,15.586121,0.856596,0,1,16.898438,10-100%,1
yolo11m-seg_black_coco_seed42,0.5,A6 12H 1_png.rf.ttiuv3CjzGc6GvMTytlM.png,785745,15.586121,0.856596,0,1,16.898438,10-100%,1
yolo11m-seg_black_coco_seed42,0.55,A6 12H 1_png.rf.ttiuv3CjzGc6GvMTytlM.png,785745,15.586121,0.856596,0,1,16.898438,10-100%,1
yolo11m-seg_black_coco_seed42,0.6,A6 12H 1_png.rf.ttiuv3CjzGc6GvMTytlM.png,785745,15.586121,0.856596,0,1,16.898438,10-100%,1
yolo11m-seg_black_coco_seed42,0.65,A6 12H 1_png.rf.ttiuv3CjzGc6GvMTytlM.png,785745,15.586121,0.856596,0,1,16.898438,10-100%,1
yolo11m-seg_black_coco_seed42,0.7,A6 12H 1_png.rf.ttiuv3CjzGc6GvMTytlM.png,785745,15.586121,0.856596,0,1,16.898438,10-100%,1
yolo11m-seg_black_coco_seed42,0.75,A6 12H 1_png.rf.ttiuv3CjzGc6GvMTytlM.png,785745,15.586121,0.856596,0,1,16.898438,10-100%,1
yolo11m-seg_black_coco_seed42,0.8,A6 12H 1_png.rf.ttiuv3CjzGc6GvMTytlM.png,785745,15.586121,0.856596,0,1,16.898438,10-100%,1
yolo11m-seg_black_coco_seed42,0.85,A6 12H 1_png.rf.ttiuv3CjzGc6GvMTytlM.png,785745,15.586121,0.856596,0,1,16.898438,10-100%,1
yolo11m-seg_black_coco_seed42,0.9,A6 12H 1_png.rf.ttiuv3CjzGc6GvMTytlM.png,785745,15.586121,0.856596,0,1,16.898438,10-100%,1
yolo11m-seg_black_coco_seed42,0.95,A6 12H 1_png.rf.ttiuv3CjzGc6GvMTytlM.png,0,0.0,0.0,1,1,16.898438,10-100%,0
yolo11m-seg_black_coco_seed42,0.2,A6 12H 2_png.rf.bsoBQRnwC6AtJ5KRBKDv.png,836592,16.594728,0.948185,0,1,16.148515,10-100%,1
yolo11m-seg_black_coco_seed42,0.25,A6 12H 2_png.rf.bsoBQRnwC6AtJ5KRBKDv.png,836592,16.594728,0.948185,0,1,16.148515,10-100%,1
yolo11m-seg_black_coco_seed42,0.3,A6 12H 2_png.rf.bsoBQRnwC6AtJ5KRBKDv.png,836592,16.594728,0.948185,0,1,16.148515,10-100%,1
yolo11m-seg_black_coco_seed42,0.35,A6 12H 2_png.rf.bsoBQRnwC6AtJ5KRBKDv.png,836592,16.594728,0.948185,0,1,16.148515,10-100%,1
yolo11m-seg_black_coco_seed42,0.4,A6 12H 2_png.rf.bsoBQRnwC6AtJ5KRBKDv.png,836592,16.594728,0.948185,0,1,16.148515,10-100%,1
yolo11m-seg_black_coco_seed42,0.45,A6 12H 2_png.rf.bsoBQRnwC6AtJ5KRBKDv.png,836592,16.594728,0.948185,0,1,16.148515,10-100%,1
yolo11m-seg_black_coco_seed42,0.5,A6 12H 2_png.rf.bsoBQRnwC6AtJ5KRBKDv.png,836592,16.594728,0.948185,0,1,16.148515,10-100%,1
yolo11m-seg_black_coco_seed42,0.55,A6 12H 2_png.rf.bsoBQRnwC6AtJ5KRBKDv.png,836592,16.594728,0.948185,0,1,16.148515,10-100%,1
yolo11m-seg_black_coco_seed42,0.6,A6 12H 2_png.rf.bsoBQRnwC6AtJ5KRBKDv.png,836592,16.594728,0.948185,0,1,16.148515,10-100%,1
yolo11m-seg_black_coco_seed42,0.65,A6 12H 2_png.rf.bsoBQRnwC6AtJ5KRBKDv.png,836592,16.594728,0.948185,0,1,16.148515,10-100%,1
yolo11m-seg_black_coco_seed42,0.7,A6 12H 2_png.rf.bsoBQRnwC6AtJ5KRBKDv.png,836592,16.594728,0.948185,0,1,16.148515,10-100%,1
yolo11m-seg_black_coco_seed42,0.75,A6 12H 2_png.rf.bsoBQRnwC6AtJ5KRBKDv.png,836592,16.594728,0.948185,0,1,16.148515,10-100%,1
yolo11m-seg_black_coco_seed42,0.8,A6 12H 2_png.rf.bsoBQRnwC6AtJ5KRBKDv.png,836592,16.594728,0.948185,0,1,16.148515,10-100%,1
yolo11m-seg_black_coco_seed42,0.85,A6 12H 2_png.rf.bsoBQRnwC6AtJ5KRBKDv.png,836592,16.594728,0.948185,0,1,16.148515,10-100%,1
yolo11m-seg_black_coco_seed42,0.9,A6 12H 2_png.rf.bsoBQRnwC6AtJ5KRBKDv.png,836592,16.594728,0.948185,0,1,16.148515,10-100%,1
yolo11m-seg_black_coco_seed42,0.95,A6 12H 2_png.rf.bsoBQRnwC6AtJ5KRBKDv.png,0,0.0,0.0,1,1,16.148515,10-100%,0
yolo11m-seg_black_coco_seed42,0.2,A6 24H 1_png.rf.nNdt9zlpThgANxpw0Afd.png,496390,9.846445,0.774103,0,1,8.390038,5-10%,3
yolo11m-seg_black_coco_seed42,0.25,A6 24H 1_png.rf.nNdt9zlpThgANxpw0Afd.png,444062,8.808461,0.677865,0,1,8.390038,5-10%,2
yolo11m-seg_black_coco_seed42,0.3,A6 24H 1_png.rf.nNdt9zlpThgANxpw0Afd.png,371597,7.371038,0.788429,0,1,8.390038,5-10%,1
yolo11m-seg_black_coco_seed42,0.35,A6 24H 1_png.rf.nNdt9zlpThgANxpw0Afd.png,371597,7.371038,0.788429,0,1,8.390038,5-10%,1
yolo11m-seg_black_coco_seed42,0.4,A6 24H 1_png.rf.nNdt9zlpThgANxpw0Afd.png,371597,7.371038,0.788429,0,1,8.390038,5-10%,1
yolo11m-seg_black_coco_seed42,0.45,A6 24H 1_png.rf.nNdt9zlpThgANxpw0Afd.png,371597,7.371038,0.788429,0,1,8.390038,5-10%,1
yolo11m-seg_black_coco_seed42,0.5,A6 24H 1_png.rf.nNdt9zlpThgANxpw0Afd.png,371597,7.371038,0.788429,0,1,8.390038,5-10%,1
yolo11m-seg_black_coco_seed42,0.55,A6 24H 1_png.rf.nNdt9zlpThgANxpw0Afd.png,371597,7.371038,0.788429,0,1,8.390038,5-10%,1
yolo11m-seg_black_coco_seed42,0.6,A6 24H 1_png.rf.nNdt9zlpThgANxpw0Afd.png,371597,7.371038,0.788429,0,1,8.390038,5-10%,1
yolo11m-seg_black_coco_seed42,0.65,A6 24H 1_png.rf.nNdt9zlpThgANxpw0Afd.png,371597,7.371038,0.788429,0,1,8.390038,5-10%,1
yolo11m-seg_black_coco_seed42,0.7,A6 24H 1_png.rf.nNdt9zlpThgANxpw0Afd.png,371597,7.371038,0.788429,0,1,8.390038,5-10%,1
yolo11m-seg_black_coco_seed42,0.75,A6 24H 1_png.rf.nNdt9zlpThgANxpw0Afd.png,371597,7.371038,0.788429,0,1,8.390038,5-10%,1
yolo11m-seg_black_coco_seed42,0.8,A6 24H 1_png.rf.nNdt9zlpThgANxpw0Afd.png,371597,7.371038,0.788429,0,1,8.390038,5-10%,1
yolo11m-seg_black_coco_seed42,0.85,A6 24H 1_png.rf.nNdt9zlpThgANxpw0Afd.png,0,0.0,0.0,1,1,8.390038,5-10%,0
yolo11m-seg_black_coco_seed42,0.9,A6 24H 1_png.rf.nNdt9zlpThgANxpw0Afd.png,0,0.0,0.0,1,1,8.390038,5-10%,0
yolo11m-seg_black_coco_seed42,0.95,A6 24H 1_png.rf.nNdt9zlpThgANxpw0Afd.png,0,0.0,0.0,1,1,8.390038,5-10%,0
yolo11m-seg_black_coco_seed42,0.2,A6 24H 2_png.rf.fnzQMmHMSJJ6YxflXcKp.png,474429,9.410824,0.842918,0,1,7.990717,5-10%,1
yolo11m-seg_black_coco_seed42,0.25,A6 24H 2_png.rf.fnzQMmHMSJJ6YxflXcKp.png,474429,9.410824,0.842918,0,1,7.990717,5-10%,1
yolo11m-seg_black_coco_seed42,0.3,A6 24H 2_png.rf.fnzQMmHMSJJ6YxflXcKp.png,474429,9.410824,0.842918,0,1,7.990717,5-10%,1
yolo11m-seg_black_coco_seed42,0.35,A6 24H 2_png.rf.fnzQMmHMSJJ6YxflXcKp.png,474429,9.410824,0.842918,0,1,7.990717,5-10%,1
yolo11m-seg_black_coco_seed42,0.4,A6 24H 2_png.rf.fnzQMmHMSJJ6YxflXcKp.png,474429,9.410824,0.842918,0,1,7.990717,5-10%,1
yolo11m-seg_black_coco_seed42,0.45,A6 24H 2_png.rf.fnzQMmHMSJJ6YxflXcKp.png,474429,9.410824,0.842918,0,1,7.990717,5-10%,1
yolo11m-seg_black_coco_seed42,0.5,A6 24H 2_png.rf.fnzQMmHMSJJ6YxflXcKp.png,474429,9.410824,0.842918,0,1,7.990717,5-10%,1
yolo11m-seg_black_coco_seed42,0.55,A6 24H 2_png.rf.fnzQMmHMSJJ6YxflXcKp.png,474429,9.410824,0.842918,0,1,7.990717,5-10%,1
yolo11m-seg_black_coco_seed42,0.6,A6 24H 2_png.rf.fnzQMmHMSJJ6YxflXcKp.png,474429,9.410824,0.842918,0,1,7.990717,5-10%,1
yolo11m-seg_black_coco_seed42,0.65,A6 24H 2_png.rf.fnzQMmHMSJJ6YxflXcKp.png,474429,9.410824,0.842918,0,1,7.990717,5-10%,1
yolo11m-seg_black_coco_seed42,0.7,A6 24H 2_png.rf.fnzQMmHMSJJ6YxflXcKp.png,474429,9.410824,0.842918,0,1,7.990717,5-10%,1
yolo11m-seg_black_coco_seed42,0.75,A6 24H 2_png.rf.fnzQMmHMSJJ6YxflXcKp.png,474429,9.410824,0.842918,0,1,7.990717,5-10%,1
yolo11m-seg_black_coco_seed42,0.8,A6 24H 2_png.rf.fnzQMmHMSJJ6YxflXcKp.png,474429,9.410824,0.842918,0,1,7.990717,5-10%,1
yolo11m-seg_black_coco_seed42,0.85,A6 24H 2_png.rf.fnzQMmHMSJJ6YxflXcKp.png,474429,9.410824,0.842918,0,1,7.990717,5-10%,1
yolo11m-seg_black_coco_seed42,0.9,A6 24H 2_png.rf.fnzQMmHMSJJ6YxflXcKp.png,0,0.0,0.0,1,1,7.990717,5-10%,0
yolo11m-seg_black_coco_seed42,0.95,A6 24H 2_png.rf.fnzQMmHMSJJ6YxflXcKp.png,0,0.0,0.0,1,1,7.990717,5-10%,0
yolo11m-seg_black_coco_seed42,0.2,A6 8H 1_png.rf.0Ed4k50VKrxz80UdTuUb.png,843823,16.738163,0.883153,0,1,17.761964,10-100%,1
yolo11m-seg_black_coco_seed42,0.25,A6 8H 1_png.rf.0Ed4k50VKrxz80UdTuUb.png,843823,16.738163,0.883153,0,1,17.761964,10-100%,1
yolo11m-seg_black_coco_seed42,0.3,A6 8H 1_png.rf.0Ed4k50VKrxz80UdTuUb.png,843823,16.738163,0.883153,0,1,17.761964,10-100%,1
yolo11m-seg_black_coco_seed42,0.35,A6 8H 1_png.rf.0Ed4k50VKrxz80UdTuUb.png,843823,16.738163,0.883153,0,1,17.761964,10-100%,1
yolo11m-seg_black_coco_seed42,0.4,A6 8H 1_png.rf.0Ed4k50VKrxz80UdTuUb.png,843823,16.738163,0.883153,0,1,17.761964,10-100%,1
yolo11m-seg_black_coco_seed42,0.45,A6 8H 1_png.rf.0Ed4k50VKrxz80UdTuUb.png,843823,16.738163,0.883153,0,1,17.761964,10-100%,1
yolo11m-seg_black_coco_seed42,0.5,A6 8H 1_png.rf.0Ed4k50VKrxz80UdTuUb.png,843823,16.738163,0.883153,0,1,17.761964,10-100%,1
yolo11m-seg_black_coco_seed42,0.55,A6 8H 1_png.rf.0Ed4k50VKrxz80UdTuUb.png,843823,16.738163,0.883153,0,1,17.761964,10-100%,1
yolo11m-seg_black_coco_seed42,0.6,A6 8H 1_png.rf.0Ed4k50VKrxz80UdTuUb.png,843823,16.738163,0.883153,0,1,17.761964,10-100%,1
yolo11m-seg_black_coco_seed42,0.65,A6 8H 1_png.rf.0Ed4k50VKrxz80UdTuUb.png,843823,16.738163,0.883153,0,1,17.761964,10-100%,1
yolo11m-seg_black_coco_seed42,0.7,A6 8H 1_png.rf.0Ed4k50VKrxz80UdTuUb.png,843823,16.738163,0.883153,0,1,17.761964,10-100%,1
yolo11m-seg_black_coco_seed42,0.75,A6 8H 1_png.rf.0Ed4k50VKrxz80UdTuUb.png,843823,16.738163,0.883153,0,1,17.761964,10-100%,1
yolo11m-seg_black_coco_seed42,0.8,A6 8H 1_png.rf.0Ed4k50VKrxz80UdTuUb.png,843823,16.738163,0.883153,0,1,17.761964,10-100%,1
yolo11m-seg_black_coco_seed42,0.85,A6 8H 1_png.rf.0Ed4k50VKrxz80UdTuUb.png,843823,16.738163,0.883153,0,1,17.761964,10-100%,1
yolo11m-seg_black_coco_seed42,0.9,A6 8H 1_png.rf.0Ed4k50VKrxz80UdTuUb.png,0,0.0,0.0,1,1,17.761964,10-100%,0
yolo11m-seg_black_coco_seed42,0.95,A6 8H 1_png.rf.0Ed4k50VKrxz80UdTuUb.png,0,0.0,0.0,1,1,17.761964,10-100%,0
yolo11m-seg_black_coco_seed42,0.2,A6 8H 2_png.rf.8H5VYogwRaw3bc7Ufnp7.png,951913,18.882247,0.81298,0,1,20.757414,10-100%,1
yolo11m-seg_black_coco_seed42,0.25,A6 8H 2_png.rf.8H5VYogwRaw3bc7Ufnp7.png,951913,18.882247,0.81298,0,1,20.757414,10-100%,1
yolo11m-seg_black_coco_seed42,0.3,A6 8H 2_png.rf.8H5VYogwRaw3bc7Ufnp7.png,951913,18.882247,0.81298,0,1,20.757414,10-100%,1
